zone_id,P_i,is_vulnerable,in_model_sample,geometry_wkt
1028,13.0,False,False,"POLYGON ((693842.353502 7056581.465936, 693823.363743 7056780.747359, 694022.927587 7056799.891474, 694041.916875 7056600.609837, 693842.353502 7056581.465936))"
1029,55.0,False,False,"POLYGON ((693642.790104 7056562.321488, 693623.799874 7056761.602698, 693823.363743 7056780.747359, 693842.353502 7056581.465936, 693642.790104 7056562.321488))"
1030,2.0,False,False,"POLYGON ((693443.22668 7056543.176495, 693424.235979 7056742.457491, 693623.799874 7056761.602698, 693642.790104 7056562.321488, 693443.22668 7056543.176495))"
1031,5.0,False,False,"POLYGON ((693585.818052 7057160.166308, 693566.826461 7057359.448708, 693766.391745 7057378.594011, 693785.382865 7057179.311396, 693585.818052 7057160.166308))"
1032,1.0,False,False,"POLYGON ((693367.261151 7057340.30286, 693348.268635 7057539.585445, 693547.834416 7057558.731507, 693566.826461 7057359.448708, 693367.261151 7057340.30286))"
1033,10.0,False,False,"POLYGON ((693547.834416 7057558.731507, 693528.841918 7057758.014704, 693728.408146 7057777.160433, 693747.400172 7057577.877023, 693547.834416 7057558.731507))"
1034,2.0,False,False,"POLYGON ((693566.826461 7057359.448708, 693547.834416 7057558.731507, 693747.400172 7057577.877023, 693766.391745 7057378.594011, 693566.826461 7057359.448708))"
1035,2.0,False,False,"POLYGON ((693747.400172 7057577.877023, 693728.408146 7057777.160433, 693927.974348 7057796.305617, 693946.965902 7057597.021993, 693747.400172 7057577.877023))"
1036,1.0,False,False,"POLYGON ((693766.391745 7057378.594011, 693747.400172 7057577.877023, 693946.965902 7057597.021993, 693965.957003 7057397.738767, 693766.391745 7057378.594011))"
1037,6.0,False,False,"POLYGON ((693785.382865 7057179.311396, 693766.391745 7057378.594011, 693965.957003 7057397.738767, 693984.947651 7057198.455938, 693785.382865 7057179.311396))"
1038,43.0,False,False,"POLYGON ((693528.841918 7057758.014704, 693509.848965 7057957.298298, 693709.415665 7057976.444242, 693728.408146 7057777.160433, 693528.841918 7057758.014704))"
1039,61.5,False,False,"POLYGON ((693329.275664 7057738.868428, 693310.282239 7057938.151808, 693509.848965 7057957.298298, 693528.841918 7057758.014704, 693329.275664 7057738.868428))"
1040,156.5,False,False,"POLYGON ((693310.282239 7057938.151808, 693291.28836 7058137.435588, 693490.855559 7058156.582292, 693509.848965 7057957.298298, 693310.282239 7057938.151808))"
1041,19.0,False,False,"POLYGON ((693509.848965 7057957.298298, 693490.855559 7058156.582292, 693690.422731 7058175.728449, 693709.415665 7057976.444242, 693509.848965 7057957.298298))"
1042,96.0,False,False,"POLYGON ((693110.715487 7057919.004772, 693091.721136 7058118.288337, 693291.28836 7058137.435588, 693310.282239 7057938.151808, 693110.715487 7057919.004772))"
1043,7.0,False,False,"POLYGON ((692930.143079 7057700.574237, 692911.14871 7057899.85719, 693110.715487 7057919.004772, 693129.709384 7057719.721605, 692930.143079 7057700.574237))"
1044,3.0,False,False,"POLYGON ((692550.005248 7057462.995735, 692531.010389 7057662.277861, 692730.576747 7057681.426322, 692749.571134 7057482.143981, 692550.005248 7057462.995735))"
1045,24.0,False,True,"POLYGON ((692331.444006 7057643.128854, 692312.448221 7057842.411164, 692512.015076 7057861.560386, 692531.010389 7057662.277861, 692331.444006 7057643.128854))"
1046,36.0,False,True,"POLYGON ((692531.010389 7057662.277861, 692512.015076 7057861.560386, 692711.581906 7057880.709061, 692730.576747 7057681.426322, 692531.010389 7057662.277861))"
1047,14.0,False,False,"POLYGON ((692730.576747 7057681.426322, 692711.581906 7057880.709061, 692911.14871 7057899.85719, 692930.143079 7057700.574237, 692730.576747 7057681.426322))"
1048,3.0,False,False,"POLYGON ((692293.451981 7058041.693873, 692274.455286 7058240.97698, 692474.023086 7058260.12663, 692493.019309 7058060.843308, 692293.451981 7058041.693873))"
1049,2.0,False,False,"POLYGON ((692493.019309 7058060.843308, 692474.023086 7058260.12663, 692673.59086 7058279.275733, 692692.586611 7058079.992198, 692493.019309 7058060.843308))"
1050,4.0,False,False,"POLYGON ((692474.023086 7058260.12663, 692455.026409 7058459.41035, 692654.594656 7058478.559668, 692673.59086 7058279.275733, 692474.023086 7058260.12663))"
1051,4.0,False,False,"POLYGON ((692673.59086 7058279.275733, 692654.594656 7058478.559668, 692854.162877 7058497.708439, 692873.158609 7058298.42429, 692673.59086 7058279.275733))"
1052,10.0,False,False,"POLYGON ((692692.586611 7058079.992198, 692673.59086 7058279.275733, 692873.158609 7058298.42429, 692892.153886 7058099.140541, 692692.586611 7058079.992198))"
1053,4.0,False,False,"POLYGON ((692873.158609 7058298.42429, 692854.162877 7058497.708439, 693053.731072 7058516.856664, 693072.726331 7058317.572301, 692873.158609 7058298.42429))"
1054,11.0,False,False,"POLYGON ((692892.153886 7058099.140541, 692873.158609 7058298.42429, 693072.726331 7058317.572301, 693091.721136 7058118.288337, 692892.153886 7058099.140541))"
1055,62.0,False,False,"POLYGON ((693091.721136 7058118.288337, 693072.726331 7058317.572301, 693272.294028 7058336.719766, 693291.28836 7058137.435588, 693091.721136 7058118.288337))"
1056,7.0,False,False,"POLYGON ((693072.726331 7058317.572301, 693053.731072 7058516.856664, 693253.299241 7058536.004343, 693272.294028 7058336.719766, 693072.726331 7058317.572301))"
1057,44.0,False,False,"POLYGON ((693053.731072 7058516.856664, 693034.735358 7058716.141426, 693234.304 7058735.289319, 693253.299241 7058536.004343, 693053.731072 7058516.856664))"
1058,6.0,False,False,"POLYGON ((692835.16669 7058696.992987, 692816.170049 7058896.277934, 693015.739189 7058915.426587, 693034.735358 7058716.141426, 692835.16669 7058696.992987))"
1059,56.0,False,False,"POLYGON ((693034.735358 7058716.141426, 693015.739189 7058915.426587, 693215.308304 7058934.574694, 693234.304 7058735.289319, 693034.735358 7058716.141426))"
1060,2.0,False,False,"POLYGON ((692996.742567 7059114.712148, 692977.74549 7059313.998109, 693177.315551 7059333.146645, 693196.312155 7059133.860469, 692996.742567 7059114.712148))"
1061,28.0,False,False,"POLYGON ((692797.172953 7059095.56328, 692778.175403 7059294.849027, 692977.74549 7059313.998109, 692996.742567 7059114.712148, 692797.172953 7059095.56328))"
1062,19.0,False,False,"POLYGON ((692816.170049 7058896.277934, 692797.172953 7059095.56328, 692996.742567 7059114.712148, 693015.739189 7058915.426587, 692816.170049 7058896.277934))"
1063,70.0,False,False,"POLYGON ((692597.603314 7059076.413866, 692578.60529 7059275.699398, 692778.175403 7059294.849027, 692797.172953 7059095.56328, 692597.603314 7059076.413866))"
1064,19.0,False,False,"POLYGON ((692616.600882 7058877.128734, 692597.603314 7059076.413866, 692797.172953 7059095.56328, 692816.170049 7058896.277934, 692616.600882 7058877.128734))"
1065,16.0,False,False,"POLYGON ((692217.462472 7058838.828694, 692198.463957 7059038.113397, 692398.033648 7059057.263905, 692417.03169 7058857.978987, 692217.462472 7058838.828694))"
1066,18.0,False,False,"POLYGON ((692417.03169 7058857.978987, 692398.033648 7059057.263905, 692597.603314 7059076.413866, 692616.600882 7058877.128734, 692417.03169 7058857.978987))"
1067,2.0,False,False,"POLYGON ((692379.035152 7059256.549223, 692360.0362 7059455.83494, 692559.606812 7059474.985331, 692578.60529 7059275.699398, 692379.035152 7059256.549223))"
1068,28.5,False,False,"POLYGON ((692578.60529 7059275.699398, 692559.606812 7059474.985331, 692759.177398 7059494.135174, 692778.175403 7059294.849027, 692578.60529 7059275.699398))"
1069,3.0,False,False,"POLYGON ((692360.0362 7059455.83494, 692341.036793 7059655.121059, 692540.607878 7059674.271663, 692559.606812 7059474.985331, 692360.0362 7059455.83494))"
1070,3.0,False,False,"POLYGON ((692160.465562 7059436.684004, 692141.465682 7059635.969907, 692341.036793 7059655.121059, 692360.0362 7059455.83494, 692160.465562 7059436.684004))"
1071,5.0,False,False,"POLYGON ((692141.465682 7059635.969907, 692122.465346 7059835.256211, 692322.036931 7059854.407577, 692341.036793 7059655.121059, 692141.465682 7059635.969907))"
1072,2.0,False,False,"POLYGON ((692341.036793 7059655.121059, 692322.036931 7059854.407577, 692521.60849 7059873.558396, 692540.607878 7059674.271663, 692341.036793 7059655.121059))"
1073,13.5,False,False,"POLYGON ((692322.036931 7059854.407577, 692303.036614 7060053.694497, 692502.608646 7060072.845531, 692521.60849 7059873.558396, 692322.036931 7059854.407577))"
1074,6.0,False,False,"POLYGON ((692303.036614 7060053.694497, 692284.035841 7060252.981818, 692483.608348 7060272.133066, 692502.608646 7060072.845531, 692303.036614 7060053.694497))"
1075,6.0,False,False,"POLYGON ((692502.608646 7060072.845531, 692483.608348 7060272.133066, 692683.180829 7060291.283767, 692702.180653 7060091.996017, 692502.608646 7060072.845531))"
1076,6.0,False,False,"POLYGON ((692702.180653 7060091.996017, 692683.180829 7060291.283767, 692882.753285 7060310.433922, 692901.752635 7060111.145957, 692702.180653 7060091.996017))"
1077,3.0,False,False,"POLYGON ((692778.175403 7059294.849027, 692759.177398 7059494.135174, 692958.747958 7059513.28447, 692977.74549 7059313.998109, 692778.175403 7059294.849027))"
1078,19.0,False,False,"POLYGON ((693177.315551 7059333.146645, 693158.318492 7059532.43322, 693357.889001 7059551.581423, 693376.885586 7059352.294633, 693177.315551 7059333.146645))"
1079,6.0,False,False,"POLYGON ((693557.459485 7059570.729079, 693538.462919 7059770.016483, 693738.033851 7059789.163807, 693757.029943 7059589.876188, 693557.459485 7059570.729079))"
1080,7.0,False,False,"POLYGON ((693538.462919 7059770.016483, 693519.4659 7059969.304289, 693719.037305 7059988.451826, 693738.033851 7059789.163807, 693538.462919 7059770.016483))"
1081,3.0,False,False,"POLYGON ((693738.033851 7059789.163807, 693719.037305 7059988.451826, 693918.608685 7060007.598817, 693937.604757 7059808.310583, 693738.033851 7059789.163807))"
1082,3.0,False,False,"POLYGON ((693719.037305 7059988.451826, 693700.040305 7060187.740247, 693899.612159 7060206.887451, 693918.608685 7060007.598817, 693719.037305 7059988.451826))"
1083,8.0,False,True,"POLYGON ((693899.612159 7060206.887451, 693880.615179 7060406.176487, 694080.187482 7060425.323359, 694099.183987 7060226.034109, 693899.612159 7060206.887451))"
1084,9.0,False,False,"POLYGON ((694099.183987 7060226.034109, 694080.187482 7060425.323359, 694279.759759 7060444.469684, 694298.755791 7060245.180219, 694099.183987 7060226.034109))"
1085,3.0,False,False,"POLYGON ((693937.604757 7059808.310583, 693918.608685 7060007.598817, 694118.180039 7060026.74526, 694137.175637 7059827.456812, 693937.604757 7059808.310583))"
1086,2.0,False,False,"POLYGON ((694156.170782 7059628.168766, 694137.175637 7059827.456812, 694336.746492 7059846.602495, 694355.741163 7059647.314234, 694156.170782 7059628.168766))"
1087,9.0,False,False,"POLYGON ((693757.029943 7059589.876188, 693738.033851 7059789.163807, 693937.604757 7059808.310583, 693956.600375 7059609.02275, 693757.029943 7059589.876188))"
1088,3.0,False,False,"POLYGON ((693776.025581 7059390.58897, 693757.029943 7059589.876188, 693956.600375 7059609.02275, 693975.595539 7059409.735318, 693776.025581 7059390.58897))"
1089,4.0,False,False,"POLYGON ((693975.595539 7059409.735318, 693956.600375 7059609.02275, 694156.170782 7059628.168766, 694175.165473 7059428.88112, 693975.595539 7059409.735318))"
1090,2.0,False,False,"POLYGON ((693994.59025 7059210.448287, 693975.595539 7059409.735318, 694175.165473 7059428.88112, 694194.15971 7059229.593874, 693994.59025 7059210.448287))"
1091,2.0,False,False,"POLYGON ((694013.584507 7059011.161655, 693994.59025 7059210.448287, 694194.15971 7059229.593874, 694213.153493 7059030.307029, 694013.584507 7059011.161655))"
1092,2.0,False,False,"POLYGON ((693196.312155 7059133.860469, 693177.315551 7059333.146645, 693376.885586 7059352.294633, 693395.881717 7059153.008244, 693196.312155 7059133.860469))"
1093,10.0,False,False,"POLYGON ((693234.304 7058735.289319, 693215.308304 7058934.574694, 693414.877393 7058953.722254, 693433.872616 7058754.436665, 693234.304 7058735.289319))"
1094,31.0,False,False,"POLYGON ((693253.299241 7058536.004343, 693234.304 7058735.289319, 693433.872616 7058754.436665, 693452.867384 7058555.151475, 693253.299241 7058536.004343))"
1095,4.0,False,False,"POLYGON ((693471.861698 7058355.866684, 693452.867384 7058555.151475, 693652.435502 7058574.29806, 693671.429343 7058375.013055, 693471.861698 7058355.866684))"
1096,82.0,False,False,"POLYGON ((693272.294028 7058336.719766, 693253.299241 7058536.004343, 693452.867384 7058555.151475, 693471.861698 7058355.866684, 693272.294028 7058336.719766))"
1097,81.0,False,False,"POLYGON ((693291.28836 7058137.435588, 693272.294028 7058336.719766, 693471.861698 7058355.866684, 693490.855559 7058156.582292, 693291.28836 7058137.435588))"
1098,49.0,False,True,"POLYGON ((693490.855559 7058156.582292, 693471.861698 7058355.866684, 693671.429343 7058375.013055, 693690.422731 7058175.728449, 693490.855559 7058156.582292))"
1099,8.0,False,False,"POLYGON ((693671.429343 7058375.013055, 693652.435502 7058574.29806, 693852.003594 7058593.444099, 693870.996963 7058394.15888, 693671.429343 7058375.013055))"
1100,15.0,False,False,"POLYGON ((693690.422731 7058175.728449, 693671.429343 7058375.013055, 693870.996963 7058394.15888, 693889.989878 7058194.87406, 693690.422731 7058175.728449))"
1101,2.0,False,False,"POLYGON ((693870.996963 7058394.15888, 693852.003594 7058593.444099, 694051.57166 7058612.589591, 694070.564556 7058413.304159, 693870.996963 7058394.15888))"
1102,4.0,False,False,"POLYGON ((694688.258208 7058271.45104, 694669.267183 7058470.736715, 694868.834674 7058489.879807, 694887.825226 7058290.593919, 694688.258208 7058271.45104))"
1103,50.0,False,True,"POLYGON ((694887.825226 7058290.593919, 694868.834674 7058489.879807, 695068.402139 7058509.022353, 695087.392219 7058309.736251, 694887.825226 7058290.593919))"
1104,10.0,False,False,"POLYGON ((694868.834674 7058489.879807, 694849.843669 7058689.166095, 695049.411607 7058708.308854, 695068.402139 7058509.022353, 694868.834674 7058489.879807))"
1105,18.5,False,False,"POLYGON ((694792.867936 7059287.027356, 694773.87512 7059486.315243, 694973.444951 7059505.458857, 694992.437294 7059306.170756, 694792.867936 7059287.027356))"
1106,11.0,False,False,"POLYGON ((694593.298553 7059267.883409, 694574.305263 7059467.171082, 694773.87512 7059486.315243, 694792.867936 7059287.027356, 694593.298553 7059267.883409))"
1107,2.0,False,False,"POLYGON ((694612.29139 7059068.596135, 694593.298553 7059267.883409, 694792.867936 7059287.027356, 694811.8603 7059087.739869, 694612.29139 7059068.596135))"
1108,7.0,False,False,"POLYGON ((694317.751368 7060045.891157, 694298.755791 7060245.180219, 694498.327568 7060264.325783, 694517.322672 7060065.036506, 694317.751368 7060045.891157))"
1109,5.0,False,False,"POLYGON ((694498.327568 7060264.325783, 694479.332011 7060463.615461, 694678.904238 7060482.760691, 694697.899321 7060283.470799, 694498.327568 7060264.325783))"
1110,13.0,False,False,"POLYGON ((694517.322672 7060065.036506, 694498.327568 7060264.325783, 694697.899321 7060283.470799, 694716.89395 7060084.181308, 694517.322672 7060065.036506))"
1111,8.0,False,False,"POLYGON ((694536.317322 7059865.74763, 694517.322672 7060065.036506, 694716.89395 7060084.181308, 694735.888127 7059884.892219, 694536.317322 7059865.74763))"
1112,3.0,False,False,"POLYGON ((694935.458906 7059904.03626, 694916.465203 7060103.325563, 695116.036431 7060122.469272, 695135.029659 7059923.179754, 694935.458906 7059904.03626))"
1113,3.0,False,False,"POLYGON ((694916.465203 7060103.325563, 694897.471048 7060302.615268, 695097.04275 7060321.75919, 695116.036431 7060122.469272, 694916.465203 7060103.325563))"
1114,3.0,False,False,"POLYGON ((695116.036431 7060122.469272, 695097.04275 7060321.75919, 695296.614427 7060340.902565, 695315.607634 7060141.612432, 695116.036431 7060122.469272))"
1115,4.0,False,False,"POLYGON ((695135.029659 7059923.179754, 695116.036431 7060122.469272, 695315.607634 7060141.612432, 695334.600388 7059942.322702, 695135.029659 7059923.179754))"
1116,9.0,False,False,"POLYGON ((695154.022435 7059723.890639, 695135.029659 7059923.179754, 695334.600388 7059942.322702, 695353.592689 7059743.033372, 695154.022435 7059723.890639))"
1117,13.0,False,False,"POLYGON ((694754.88185 7059685.60353, 694735.888127 7059884.892219, 694935.458906 7059904.03626, 694954.452155 7059704.747358, 694754.88185 7059685.60353))"
